nome,uriVella,NovoElemento,uriNiovo
tropical climatology,http://aims.fao.org/aos/agrovoc/c_155dfd43,climatology,http://aims.fao.org/aos/agrovoc/c_1671
geological history,http://aims.fao.org/aos/agrovoc/c_c581d6e3,history,http://aims.fao.org/aos/agrovoc/c_3635
history (geological),http://aims.fao.org/aos/agrovoc/c_c581d6e3,history,http://aims.fao.org/aos/agrovoc/c_3635
allopatric populations,http://aims.fao.org/aos/agrovoc/c_0fc1f174,population,http://aims.fao.org/aos/agrovoc/c_330887
sympatric populations,http://aims.fao.org/aos/agrovoc/c_b50421ed,population,http://aims.fao.org/aos/agrovoc/c_330887
plant geography,http://aims.fao.org/aos/agrovoc/c_9fe1c74e,plants,http://aims.fao.org/aos/agrovoc/c_5993
animal geography,http://aims.fao.org/aos/agrovoc/c_fbaa2eab,animals,http://aims.fao.org/aos/agrovoc/c_444
economic geography,http://aims.fao.org/aos/agrovoc/c_2473,economics,http://aims.fao.org/aos/agrovoc/c_2481
chemical oceanography,http://aims.fao.org/aos/agrovoc/c_1516,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
fishery oceanography,http://aims.fao.org/aos/agrovoc/c_2938,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
radio oceanography,http://aims.fao.org/aos/agrovoc/c_67f699fc,radio,http://aims.fao.org/aos/agrovoc/c_6424
chemical limnology,http://aims.fao.org/aos/agrovoc/c_2b1278aa,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
fishery limnology,http://aims.fao.org/aos/agrovoc/c_b88ee31d,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
food science,http://aims.fao.org/aos/agrovoc/c_3027,foods,http://aims.fao.org/aos/agrovoc/c_3032
plant sciences,http://aims.fao.org/aos/agrovoc/c_5981,plants,http://aims.fao.org/aos/agrovoc/c_5993
animal pathology,http://aims.fao.org/aos/agrovoc/c_8816,animals,http://aims.fao.org/aos/agrovoc/c_444
insect pathology,http://aims.fao.org/aos/agrovoc/c_1402502351598,insects,http://aims.fao.org/aos/agrovoc/c_8dcb26c2
human pathology,http://aims.fao.org/aos/agrovoc/c_11634,humans,http://aims.fao.org/aos/agrovoc/c_4586
virus shedding,http://aims.fao.org/aos/agrovoc/c_7cc558ab,viruses,http://aims.fao.org/aos/agrovoc/c_8262
disease surveillance,http://aims.fao.org/aos/agrovoc/c_16411,diseases,http://aims.fao.org/aos/agrovoc/c_49879
disease reporting,http://aims.fao.org/aos/agrovoc/c_16411,diseases,http://aims.fao.org/aos/agrovoc/c_49879
disease outbreaks,http://aims.fao.org/aos/agrovoc/c_164ea2ee,diseases,http://aims.fao.org/aos/agrovoc/c_49879
resurgence of diseases,http://aims.fao.org/aos/agrovoc/c_164ea2ee,diseases,http://aims.fao.org/aos/agrovoc/c_49879
computer science,http://aims.fao.org/aos/agrovoc/c_27769,computers,http://aims.fao.org/aos/agrovoc/c_1799
artificial intelligence,http://aims.fao.org/aos/agrovoc/c_27064,intelligence,http://aims.fao.org/aos/agrovoc/c_11805
machine learning,http://aims.fao.org/aos/agrovoc/c_49834,learning,http://aims.fao.org/aos/agrovoc/c_37978
ontology learning,http://aims.fao.org/aos/agrovoc/c_49835,ontologies,http://aims.fao.org/aos/agrovoc/c_49845
ontology generation,http://aims.fao.org/aos/agrovoc/c_49835,ontologies,http://aims.fao.org/aos/agrovoc/c_49845
data mining,http://aims.fao.org/aos/agrovoc/c_eb9cea5d,data,http://aims.fao.org/aos/agrovoc/c_49816
data mining,http://aims.fao.org/aos/agrovoc/c_eb9cea5d,mining,http://aims.fao.org/aos/agrovoc/c_49983
text mining,http://aims.fao.org/aos/agrovoc/c_dca12b72,mining,http://aims.fao.org/aos/agrovoc/c_49983
library sciences,http://aims.fao.org/aos/agrovoc/c_32902,libraries,http://aims.fao.org/aos/agrovoc/c_4311
electronic commerce,http://aims.fao.org/aos/agrovoc/c_92351,electronics,http://aims.fao.org/aos/agrovoc/c_2522
forest products trade,http://aims.fao.org/aos/agrovoc/c_1374070560266,forest products,http://aims.fao.org/aos/agrovoc/c_3049
cooperative purchasing,http://aims.fao.org/aos/agrovoc/c_1861,cooperatives,http://aims.fao.org/aos/agrovoc/c_10090
cooperative buying,http://aims.fao.org/aos/agrovoc/c_1861,cooperatives,http://aims.fao.org/aos/agrovoc/c_10090
forced sale,http://aims.fao.org/aos/agrovoc/c_15683,sales,http://aims.fao.org/aos/agrovoc/c_25816
fish trade,http://aims.fao.org/aos/agrovoc/c_d6ead2ca,fish,http://aims.fao.org/aos/agrovoc/c_15903
welfare economics,http://aims.fao.org/aos/agrovoc/c_8353,welfare,http://aims.fao.org/aos/agrovoc/c_331043
farm economics,http://aims.fao.org/aos/agrovoc/c_8672,farms,http://aims.fao.org/aos/agrovoc/c_2809
food economics,http://aims.fao.org/aos/agrovoc/c_9b9f1341,foods,http://aims.fao.org/aos/agrovoc/c_3032
land economics,http://aims.fao.org/aos/agrovoc/c_25195,land,http://aims.fao.org/aos/agrovoc/c_4172
production economics,http://aims.fao.org/aos/agrovoc/c_26808,production,http://aims.fao.org/aos/agrovoc/c_6200
supply chains,http://aims.fao.org/aos/agrovoc/c_9fbe9719,supply,http://aims.fao.org/aos/agrovoc/c_7523
supply chains,http://aims.fao.org/aos/agrovoc/c_9fbe9719,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
food supply chains,http://aims.fao.org/aos/agrovoc/c_2630c679,food supply,http://aims.fao.org/aos/agrovoc/c_3029
rural-urban food supply chains,http://aims.fao.org/aos/agrovoc/c_40d5fbb3,food supply,http://aims.fao.org/aos/agrovoc/c_3029
from sea to the fork,http://aims.fao.org/aos/agrovoc/c_f14785e0,toes,http://aims.fao.org/aos/agrovoc/c_14912
from farm to fork,http://aims.fao.org/aos/agrovoc/c_2cfe62ac,farms,http://aims.fao.org/aos/agrovoc/c_2809
from farm to fork,http://aims.fao.org/aos/agrovoc/c_2cfe62ac,toes,http://aims.fao.org/aos/agrovoc/c_14912
banana supply chain,http://aims.fao.org/aos/agrovoc/c_77ec1605,bananas,http://aims.fao.org/aos/agrovoc/c_806
feed supply chains,http://aims.fao.org/aos/agrovoc/c_1a6180b0,feeds,http://aims.fao.org/aos/agrovoc/c_2843
value chains,http://aims.fao.org/aos/agrovoc/c_2cbe5456,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
dairy value chains,http://aims.fao.org/aos/agrovoc/c_58a3d2e1,dairies,http://aims.fao.org/aos/agrovoc/c_34761
fisheries value chains,http://aims.fao.org/aos/agrovoc/c_812ebeeb,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
fish value chains,http://aims.fao.org/aos/agrovoc/c_812ebeeb,fish,http://aims.fao.org/aos/agrovoc/c_15903
development theory,http://aims.fao.org/aos/agrovoc/c_28856,development,http://aims.fao.org/aos/agrovoc/c_331049
equilibrium theory,http://aims.fao.org/aos/agrovoc/c_28870,equilibrium,http://aims.fao.org/aos/agrovoc/c_5364a9a1
growth theory,http://aims.fao.org/aos/agrovoc/c_28887,growth,http://aims.fao.org/aos/agrovoc/c_3394
location theories,http://aims.fao.org/aos/agrovoc/c_28906,location,http://aims.fao.org/aos/agrovoc/c_330988
rent theory,http://aims.fao.org/aos/agrovoc/c_28950,rent,http://aims.fao.org/aos/agrovoc/c_6503
fishery economics,http://aims.fao.org/aos/agrovoc/c_49862,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
aquaculture economics,http://aims.fao.org/aos/agrovoc/c_0e77af7a,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
fish culture economics,http://aims.fao.org/aos/agrovoc/c_0e77af7a,fish culture,http://aims.fao.org/aos/agrovoc/c_2918
capture fishery economics,http://aims.fao.org/aos/agrovoc/c_1c0e2e21,capture fisheries,http://aims.fao.org/aos/agrovoc/c_37965
forestry economics,http://aims.fao.org/aos/agrovoc/c_49864,forestry,http://aims.fao.org/aos/agrovoc/c_3055
forest economics,http://aims.fao.org/aos/agrovoc/c_49864,forests,http://aims.fao.org/aos/agrovoc/c_3062
consumer economics,http://aims.fao.org/aos/agrovoc/c_bf23ae2d,consumers,http://aims.fao.org/aos/agrovoc/c_28315
labour and demographic economics,http://aims.fao.org/aos/agrovoc/c_a0482812,labour,http://aims.fao.org/aos/agrovoc/c_4128
labor and demographic economics,http://aims.fao.org/aos/agrovoc/c_a0482812,labour,http://aims.fao.org/aos/agrovoc/c_4128
development economics,http://aims.fao.org/aos/agrovoc/c_cffd583f,development,http://aims.fao.org/aos/agrovoc/c_331049
health economics,http://aims.fao.org/aos/agrovoc/c_4be91522,health,http://aims.fao.org/aos/agrovoc/c_3511
social structure,http://aims.fao.org/aos/agrovoc/c_7135,structures,http://aims.fao.org/aos/agrovoc/c_330905
social systems,http://aims.fao.org/aos/agrovoc/c_7135,systems,http://aims.fao.org/aos/agrovoc/c_330985
social stratification,http://aims.fao.org/aos/agrovoc/c_7135,stratification,http://aims.fao.org/aos/agrovoc/c_2d2ea4aa
role of women,http://aims.fao.org/aos/agrovoc/c_15513,women,http://aims.fao.org/aos/agrovoc/c_8420
women (role),http://aims.fao.org/aos/agrovoc/c_15513,women,http://aims.fao.org/aos/agrovoc/c_8420
status of women,http://aims.fao.org/aos/agrovoc/c_15513,women,http://aims.fao.org/aos/agrovoc/c_8420
sex (gender),http://aims.fao.org/aos/agrovoc/c_34835,sex,http://aims.fao.org/aos/agrovoc/c_7010
family structure,http://aims.fao.org/aos/agrovoc/c_a575dbe8,families,http://aims.fao.org/aos/agrovoc/c_2785
economic sociology,http://aims.fao.org/aos/agrovoc/c_2478,economics,http://aims.fao.org/aos/agrovoc/c_2481
social capital,http://aims.fao.org/aos/agrovoc/c_406be8a2,capital,http://aims.fao.org/aos/agrovoc/c_1271
cultural capital,http://aims.fao.org/aos/agrovoc/c_c747ed57,capital,http://aims.fao.org/aos/agrovoc/c_1271
social economics,http://aims.fao.org/aos/agrovoc/c_2c482ac4,economics,http://aims.fao.org/aos/agrovoc/c_2481
dairy science,http://aims.fao.org/aos/agrovoc/c_b7dd4bc5,dairies,http://aims.fao.org/aos/agrovoc/c_34761
soil chemistry,http://aims.fao.org/aos/agrovoc/c_7161,soil,http://aims.fao.org/aos/agrovoc/c_7156
biomimetic synthesis,http://aims.fao.org/aos/agrovoc/c_3fa706fa,biomimetics,http://aims.fao.org/aos/agrovoc/c_d6e18dbf
radiation chemistry,http://aims.fao.org/aos/agrovoc/c_5a152acf,radiation,http://aims.fao.org/aos/agrovoc/c_6422
wood chemistry,http://aims.fao.org/aos/agrovoc/c_3ace7b61,wood,http://aims.fao.org/aos/agrovoc/c_8421
soil mechanics,http://aims.fao.org/aos/agrovoc/c_7177,soil,http://aims.fao.org/aos/agrovoc/c_7156
fluid mechanics,http://aims.fao.org/aos/agrovoc/c_25344,fluids,http://aims.fao.org/aos/agrovoc/c_2994
kinematics of fluids,http://aims.fao.org/aos/agrovoc/c_25344,kinematics,http://aims.fao.org/aos/agrovoc/c_35219
kinematics of fluids,http://aims.fao.org/aos/agrovoc/c_25344,fluids,http://aims.fao.org/aos/agrovoc/c_2994
rock mechanics,http://aims.fao.org/aos/agrovoc/c_25345,rock,http://aims.fao.org/aos/agrovoc/c_6628
fluid dynamics,http://aims.fao.org/aos/agrovoc/c_330861,fluids,http://aims.fao.org/aos/agrovoc/c_2994
shallow water dynamics,http://aims.fao.org/aos/agrovoc/c_0dc6019a,shallow water,http://aims.fao.org/aos/agrovoc/c_f3c3b355
fjord dynamics,http://aims.fao.org/aos/agrovoc/c_c6b33bf1,fjords,http://aims.fao.org/aos/agrovoc/c_16182
fiord dynamics,http://aims.fao.org/aos/agrovoc/c_c6b33bf1,fjords,http://aims.fao.org/aos/agrovoc/c_16182
cable dynamics,http://aims.fao.org/aos/agrovoc/c_6b6ea81c,cables,http://aims.fao.org/aos/agrovoc/c_a8bcf3c5
sediment dynamics,http://aims.fao.org/aos/agrovoc/c_9d6b7d25,sediment,http://aims.fao.org/aos/agrovoc/c_25341
electronic noise,http://aims.fao.org/aos/agrovoc/c_3ae5032f,electronics,http://aims.fao.org/aos/agrovoc/c_2522
fish sounds,http://aims.fao.org/aos/agrovoc/c_96c2bd2f,fish,http://aims.fao.org/aos/agrovoc/c_15903
sediment noise,http://aims.fao.org/aos/agrovoc/c_3648db0b,sediment,http://aims.fao.org/aos/agrovoc/c_25341
dynamic loads,http://aims.fao.org/aos/agrovoc/c_0d0ac096,dynamics,http://aims.fao.org/aos/agrovoc/c_330860
static load,http://aims.fao.org/aos/agrovoc/c_4361224b,statics,http://aims.fao.org/aos/agrovoc/c_906ee04a
impact load,http://aims.fao.org/aos/agrovoc/c_cf1bfb82,impact,http://aims.fao.org/aos/agrovoc/c_7b2f7e21
radioisotope kinetics,http://aims.fao.org/aos/agrovoc/c_8fbaa98c,radioisotopes,http://aims.fao.org/aos/agrovoc/c_6430
radionuclide metabolism,http://aims.fao.org/aos/agrovoc/c_8fbaa98c,metabolism,http://aims.fao.org/aos/agrovoc/c_4769
radionuclide transfer (in organisms),http://aims.fao.org/aos/agrovoc/c_8fbaa98c,organisms,http://aims.fao.org/aos/agrovoc/c_49904
radionuclide turnover (in organisms),http://aims.fao.org/aos/agrovoc/c_8fbaa98c,organisms,http://aims.fao.org/aos/agrovoc/c_49904
chemical kinetics,http://aims.fao.org/aos/agrovoc/c_db2ad5ed,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
soil physics,http://aims.fao.org/aos/agrovoc/c_14400,soil,http://aims.fao.org/aos/agrovoc/c_7156
radiation biology,http://aims.fao.org/aos/agrovoc/c_6427,radiation,http://aims.fao.org/aos/agrovoc/c_6422
soil biology,http://aims.fao.org/aos/agrovoc/c_7160,soil,http://aims.fao.org/aos/agrovoc/c_7156
forestry biology,http://aims.fao.org/aos/agrovoc/c_3056,forestry,http://aims.fao.org/aos/agrovoc/c_3055
invertebrate zoology,http://aims.fao.org/aos/agrovoc/c_11072b37,invertebrates,http://aims.fao.org/aos/agrovoc/c_3929
vertebrate zoology,http://aims.fao.org/aos/agrovoc/c_3c1d02eb,vertebrates,http://aims.fao.org/aos/agrovoc/c_8196
plant biology,http://aims.fao.org/aos/agrovoc/c_1023,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant pathology,http://aims.fao.org/aos/agrovoc/c_5974,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant pathology,http://aims.fao.org/aos/agrovoc/c_5974,pathology,http://aims.fao.org/aos/agrovoc/c_5631
seed pathology,http://aims.fao.org/aos/agrovoc/c_24897,seed,http://aims.fao.org/aos/agrovoc/c_6927
forest pathology,http://aims.fao.org/aos/agrovoc/c_28078,forests,http://aims.fao.org/aos/agrovoc/c_3062
cell biology,http://aims.fao.org/aos/agrovoc/c_2091,cells,http://aims.fao.org/aos/agrovoc/c_1418
fisheries biology,http://aims.fao.org/aos/agrovoc/c_2937,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
fishery biology,http://aims.fao.org/aos/agrovoc/c_2937,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
natural history,http://aims.fao.org/aos/agrovoc/c_5088,history,http://aims.fao.org/aos/agrovoc/c_3635
animal biology,http://aims.fao.org/aos/agrovoc/c_8812,animals,http://aims.fao.org/aos/agrovoc/c_444
cell physiology,http://aims.fao.org/aos/agrovoc/c_29151,cells,http://aims.fao.org/aos/agrovoc/c_1418
human physiology,http://aims.fao.org/aos/agrovoc/c_25188,humans,http://aims.fao.org/aos/agrovoc/c_4586
animal physiology,http://aims.fao.org/aos/agrovoc/c_25187,animals,http://aims.fao.org/aos/agrovoc/c_444
nutrient transport in animals,http://aims.fao.org/aos/agrovoc/c_27940,nutrient transport,http://aims.fao.org/aos/agrovoc/c_5272
bird physiology,http://aims.fao.org/aos/agrovoc/c_d83a0240,birds,http://aims.fao.org/aos/agrovoc/c_935
fish physiology,http://aims.fao.org/aos/agrovoc/c_4b2f3b26,fish,http://aims.fao.org/aos/agrovoc/c_15903
plant physiology,http://aims.fao.org/aos/agrovoc/c_25189,plants,http://aims.fao.org/aos/agrovoc/c_5993
water transfer (in plants),http://aims.fao.org/aos/agrovoc/c_7869,water,http://aims.fao.org/aos/agrovoc/c_8309
nutrient translocation in plants,http://aims.fao.org/aos/agrovoc/c_7869,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
sap flow,http://aims.fao.org/aos/agrovoc/c_7869,sap,http://aims.fao.org/aos/agrovoc/c_6791
root conductance,http://aims.fao.org/aos/agrovoc/c_13951,roots,http://aims.fao.org/aos/agrovoc/c_6651
root hydraulic conductivity,http://aims.fao.org/aos/agrovoc/c_37237,roots,http://aims.fao.org/aos/agrovoc/c_6651
root hydraulic conductivity,http://aims.fao.org/aos/agrovoc/c_37237,hydraulic conductivity,http://aims.fao.org/aos/agrovoc/c_25579
nutrient transport,http://aims.fao.org/aos/agrovoc/c_5272,nutrients,http://aims.fao.org/aos/agrovoc/c_5274
nutrient transport,http://aims.fao.org/aos/agrovoc/c_5272,transport,http://aims.fao.org/aos/agrovoc/c_7874
ethylene production,http://aims.fao.org/aos/agrovoc/c_33984,ethylene,http://aims.fao.org/aos/agrovoc/c_2679
ethylene production,http://aims.fao.org/aos/agrovoc/c_33984,production,http://aims.fao.org/aos/agrovoc/c_6200
leaf fall,http://aims.fao.org/aos/agrovoc/c_12117,leaves,http://aims.fao.org/aos/agrovoc/c_4243
leaf fall,http://aims.fao.org/aos/agrovoc/c_12117,autumn,http://aims.fao.org/aos/agrovoc/c_724
root pressure,http://aims.fao.org/aos/agrovoc/c_6644,roots,http://aims.fao.org/aos/agrovoc/c_6651
root pressure,http://aims.fao.org/aos/agrovoc/c_6644,pressure,http://aims.fao.org/aos/agrovoc/c_6174
diving physiology,http://aims.fao.org/aos/agrovoc/c_605aaf52,diving,http://aims.fao.org/aos/agrovoc/c_816e729b
divers physiology,http://aims.fao.org/aos/agrovoc/c_605aaf52,divers,http://aims.fao.org/aos/agrovoc/c_c9686b58
physiological ecology,http://aims.fao.org/aos/agrovoc/c_6242043d,ecology,http://aims.fao.org/aos/agrovoc/c_2467
animal anatomy,http://aims.fao.org/aos/agrovoc/c_31916,animals,http://aims.fao.org/aos/agrovoc/c_444
animal histology,http://aims.fao.org/aos/agrovoc/c_27959,animals,http://aims.fao.org/aos/agrovoc/c_444
plant histology,http://aims.fao.org/aos/agrovoc/c_27984,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant anatomy,http://aims.fao.org/aos/agrovoc/c_5954,plants,http://aims.fao.org/aos/agrovoc/c_5993
plant characteristic,http://aims.fao.org/aos/agrovoc/c_5954,plants,http://aims.fao.org/aos/agrovoc/c_5993
wood anatomy,http://aims.fao.org/aos/agrovoc/c_8422,wood,http://aims.fao.org/aos/agrovoc/c_8421
growth rings,http://aims.fao.org/aos/agrovoc/c_3399,growth,http://aims.fao.org/aos/agrovoc/c_3394
tree rings,http://aims.fao.org/aos/agrovoc/c_3399,trees,http://aims.fao.org/aos/agrovoc/c_7887
annual rings,http://aims.fao.org/aos/agrovoc/c_3399,annuals,http://aims.fao.org/aos/agrovoc/c_28997
animal morphology,http://aims.fao.org/aos/agrovoc/c_421,animals,http://aims.fao.org/aos/agrovoc/c_444
plant morphology,http://aims.fao.org/aos/agrovoc/c_13434,plants,http://aims.fao.org/aos/agrovoc/c_5993
leaf arrangement,http://aims.fao.org/aos/agrovoc/c_fd3b4e3c,leaves,http://aims.fao.org/aos/agrovoc/c_4243
genomic imprinting,http://aims.fao.org/aos/agrovoc/c_3e1e050f,genomics,http://aims.fao.org/aos/agrovoc/c_92382
gene expression profiling,http://aims.fao.org/aos/agrovoc/c_e74e8b7e,gene expression,http://aims.fao.org/aos/agrovoc/c_27527
population genetics,http://aims.fao.org/aos/agrovoc/c_34326,population,http://aims.fao.org/aos/agrovoc/c_330887
inbreeding coefficient,http://aims.fao.org/aos/agrovoc/c_aff6c2e0,inbreeding,http://aims.fao.org/aos/agrovoc/c_3817
plant genetics,http://aims.fao.org/aos/agrovoc/c_49985,plants,http://aims.fao.org/aos/agrovoc/c_5993
animal genetics,http://aims.fao.org/aos/agrovoc/c_49986,animals,http://aims.fao.org/aos/agrovoc/c_444
fish genetics,http://aims.fao.org/aos/agrovoc/c_07a98e20,fish,http://aims.fao.org/aos/agrovoc/c_15903
space biology,http://aims.fao.org/aos/agrovoc/c_1354019075258,space,http://aims.fao.org/aos/agrovoc/c_330769
radiation ecology,http://aims.fao.org/aos/agrovoc/c_35784,radiation,http://aims.fao.org/aos/agrovoc/c_6422
animal ecology,http://aims.fao.org/aos/agrovoc/c_427,animals,http://aims.fao.org/aos/agrovoc/c_444
human-wildlife conflicts,http://aims.fao.org/aos/agrovoc/c_10b87fa7,conflicts,http://aims.fao.org/aos/agrovoc/c_73599179
human-crocodile conflicts,http://aims.fao.org/aos/agrovoc/c_324c7713,conflicts,http://aims.fao.org/aos/agrovoc/c_73599179
forest ecology,http://aims.fao.org/aos/agrovoc/c_3044,forests,http://aims.fao.org/aos/agrovoc/c_3062
human ecology,http://aims.fao.org/aos/agrovoc/c_3682,humans,http://aims.fao.org/aos/agrovoc/c_4586
fire ecology,http://aims.fao.org/aos/agrovoc/c_34279,fires,http://aims.fao.org/aos/agrovoc/c_2915
population ecology,http://aims.fao.org/aos/agrovoc/c_37336,population,http://aims.fao.org/aos/agrovoc/c_330887
chemical ecology,http://aims.fao.org/aos/agrovoc/c_37526,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
plant ecology,http://aims.fao.org/aos/agrovoc/c_5963,plants,http://aims.fao.org/aos/agrovoc/c_5993
freshwater ecology,http://aims.fao.org/aos/agrovoc/c_3104,freshwater,http://aims.fao.org/aos/agrovoc/c_3102
plankton studies,http://aims.fao.org/aos/agrovoc/c_b4b4c41e,plankton,http://aims.fao.org/aos/agrovoc/c_5950
Laplace transformation,http://aims.fao.org/aos/agrovoc/c_ea62e5ae,transformation,http://aims.fao.org/aos/agrovoc/c_331037
veterinary medicine,http://aims.fao.org/aos/agrovoc/c_8206,medical sciences,http://aims.fao.org/aos/agrovoc/c_4695
animal medicine,http://aims.fao.org/aos/agrovoc/c_8206,animals,http://aims.fao.org/aos/agrovoc/c_444
animal medicine,http://aims.fao.org/aos/agrovoc/c_8206,medical sciences,http://aims.fao.org/aos/agrovoc/c_4695
management sciences,http://aims.fao.org/aos/agrovoc/c_28909,management,http://aims.fao.org/aos/agrovoc/c_16086
chemical engineering,http://aims.fao.org/aos/agrovoc/c_9752,chemicals,http://aims.fao.org/aos/agrovoc/c_1520
electronic engineering,http://aims.fao.org/aos/agrovoc/c_10574,electronics,http://aims.fao.org/aos/agrovoc/c_2522
enzyme engineering,http://aims.fao.org/aos/agrovoc/c_27511,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
forest engineering,http://aims.fao.org/aos/agrovoc/c_ccb78ca5,forests,http://aims.fao.org/aos/agrovoc/c_3062
river engineering,http://aims.fao.org/aos/agrovoc/c_9966fb39,rivers,http://aims.fao.org/aos/agrovoc/c_6617
offshore technology,http://aims.fao.org/aos/agrovoc/c_093d240f,technology,http://aims.fao.org/aos/agrovoc/c_7644
seabed engineering,http://aims.fao.org/aos/agrovoc/c_093d240f,ocean floor,http://aims.fao.org/aos/agrovoc/c_5a2c4eda
petroleum engineering,http://aims.fao.org/aos/agrovoc/c_f1e9edd1,petroleum,http://aims.fao.org/aos/agrovoc/c_5747
fishery engineering,http://aims.fao.org/aos/agrovoc/c_fb52610b,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
aquaculture engineering,http://aims.fao.org/aos/agrovoc/c_bce7be99,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
information science,http://aims.fao.org/aos/agrovoc/c_3864,information,http://aims.fao.org/aos/agrovoc/c_330966
fishery sciences,http://aims.fao.org/aos/agrovoc/c_ca60246b,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
fisheries sciences,http://aims.fao.org/aos/agrovoc/c_ca60246b,fisheries,http://aims.fao.org/aos/agrovoc/c_2934
common law,http://aims.fao.org/aos/agrovoc/c_1783,commons,http://aims.fao.org/aos/agrovoc/c_778a14cf
United Nations Convention on the Law of the Sea,http://aims.fao.org/aos/agrovoc/c_d15cdcc8,UN,http://aims.fao.org/aos/agrovoc/c_8069
